page_url,hijri_year,hijri_month_name,section_type,gregorian_date,country,city,province,obs_time_text,obs_relative_to_sunset,seen_any,seen_naked_eye,seen_binocular,seen_telescope,seen_camera,attempted_naked_eye,attempted_binocular,attempted_telescope,attempted_camera,sky_cloud_text,weather_text,raw_text,comment_text
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الأحد 18 يونيو 2023,ماليزيا,PORT DICKSON,NEGERI SEMBILAN,بعد غروب الشمس,after_sunset,False,False,,False,False,True,False,True,True,غائمة كليا,مغبرة أو ضباب,1 . وقت الرصد: بعد غروب الشمس . لم تتم رؤية الهلال : ذكر عضو المشروع السيد موزامير مازلان من مدينة PORT DICKSON في محافظة NEGERI SEMBILAN ان السماء (نسبة الغيم) كانت غائمة كليا والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم تتم رؤية الهلال بالمرقب ولم تتم رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الأحد 18 يونيو 2023,نيجيريا,Kaduna,Kaduna,بعد غروب الشمس,after_sunset,False,False,,,,True,False,False,False,غائمة جزئيا,مغبرة أو ضباب,"1 . وقت الرصد: بعد غروب الشمس . لم تتم رؤية الهلال : ذكر عضو المشروع السيد صموال جبريل من مدينة Kaduna في محافظة Kaduna ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا وقال عضو المشروع السيد صموال جبريل ""Reports from all the members of the National moonsighting sighting in Nigeria is negative. """,Reports from all the members of the National moonsighting sighting in Nigeria is negative.
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,أستراليا,Townsville,Queensland,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,صافية,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت الرؤية من قبل آخرين : ذكر عضو المشروع السيد تيمور نابلسي من مدينة Townsville في محافظة Queensland ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,الأردن,الزرقاء,الزرقاء,بعد غروب الشمس,after_sunset,True,True,,,True,True,False,False,True,صافية,صافية,"1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد معاذ شقور من مدينة الزرقاء في محافظة الزرقاء ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع السيد معاذ شقور ""تمت رؤية هلال ذي الحجة اليوم الإثنين 19 يونيو 2023، علما بأن اليوم هو 1 ذو الحجة 1444 حسب الإعلان الأردني الرسمي، موقع الرصد مدينة الزرقاء.""",تمت رؤية هلال ذي الحجة اليوم الإثنين 19 يونيو 2023، علما بأن اليوم هو 1 ذو الحجة 1444 حسب الإعلان الأردني الرسمي، موقع الرصد مدينة الزرقاء.
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,الإمارات,دبي,دبي,بعد غروب الشمس,after_sunset,True,False,True,True,True,True,True,True,True,غائمة جزئيا,مغبرة أو ضباب,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع الدكتور بلال الشمَّاع من مدينة دبي في محافظة دبي ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,الإمارات,AKO,Abu Dhabi,قبل غروب الشمس,before_sunset,True,,,,True,False,False,False,True,صافية,صافية,2 . وقت الرصد: قبل غروب الشمس . تم تصوير الهلال : ذكر عضو المشروع المهندس محمد عودة من مدينة AKO في محافظة Abu Dhabi ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,البحرين,عيسى,الجنوبية,قبل غروب الشمس,before_sunset,True,,,,True,False,False,False,True,صافية,صافية,1 . وقت الرصد: قبل غروب الشمس . تم تصوير الهلال : ذكر عضو المشروع المهندس علي مجيد الحجري من مدينة عيسى في محافظة الجنوبية ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,البوسنة و الهرسك,Sarajevo,Bosna anHercegovina,بعد غروب الشمس,after_sunset,True,True,True,,,True,True,False,False,غائمة جزئيا,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد سامر البوسنوي من مدينة Sarajevo في محافظة Bosna anHercegovina ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,العراق,مدينة الصدر,بغداد,قبل غروب الشمس,before_sunset,True,True,,True,,True,False,True,False,صافية,صافية,"1 . وقت الرصد: قبل غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد حسن الساعدي من مدينة مدينة الصدر في محافظة بغداد ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار وتمت رؤية الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا وقال عضو المشروع السيد حسن الساعدي ""تمت رؤية الهلال ابتداءا عن طريق التلسكوب في حوالي الساعة 7:15 م بتوقيت العاصمة بغداد وتم تصويره من التلسكوب عن طريق كاميرا الهاتف في الساعة 7:20م علما ان الهلال تمت رؤيته بوضوح بالعين المجردة بعدها ب15 دقيقة تقريبا غروب الشمس الساعة 7:15م ارتفاع الهلال لحضة الرصد لاول مرة 14درجة و35 دقيقة ارتفاع الهلال لحضة التقاط الصورة المرفقة 13 درجة و25 دقيقة """,تمت رؤية الهلال ابتداءا عن طريق التلسكوب في حوالي الساعة 7:15 م بتوقيت العاصمة بغداد وتم تصويره من التلسكوب عن طريق كاميرا الهاتف في الساعة 7:20م علما ان الهلال تمت رؤيته بوضوح بالعين المجردة بعدها ب15 دقيقة تقريبا غروب الشمس الساعة 7:15م ارتفاع الهلال لحضة الرصد لاول مرة 14درجة و35 دقيقة ارتفاع الهلال لحضة التقاط الصورة المرفقة 13 درجة و25 دقيقة
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,المملكة المتحدة,Bolton,Greater Manchester,بعد غروب الشمس,after_sunset,True,True,True,True,True,True,True,True,True,غائمة جزئيا,صافية,"1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد جنيد باتيل من مدينة Bolton في محافظة Greater Manchester ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع السيد جنيد باتيل ""The first sight of the crescent moon of Dhul-Hijjah 1444 from the UK. Observation Date: 19 June 2023, Monday Location: Rivington Rd, Bolton, UK - 53.638222 -2.523391 Sunset: 21:43, Moonset: 23:32 Observation with Naked Eye: 21:44 to 22:16 Observations with Binoculars: 21:21 to 23:30 اللَّهُ أَكْبَرُ اللَّهُ أَكْبَرُ لَا إلَهَ إلَّا اللَّهُ وَاَللَّهُ أَكْبَرُ اللَّهُ أَكْبَرُ وَلِلَّهِ الْحَمْد I ask Allah to let us spend this month (especially the first ten days) how He will be pleased with us. Ameen.""","The first sight of the crescent moon of Dhul-Hijjah 1444 from the UK. Observation Date: 19 June 2023, Monday Location: Rivington Rd, Bolton, UK - 53.638222 -2.523391 Sunset: 21:43, Moonset: 23:32 Observation with Naked Eye: 21:44 to 22:16 Observations with Binoculars: 21:21 to 23:30 اللَّهُ أَكْبَرُ اللَّهُ أَكْبَرُ لَا إلَهَ إلَّا اللَّهُ وَاَللَّهُ أَكْبَرُ اللَّهُ أَكْبَرُ وَلِلَّهِ الْحَمْد I ask Allah to let us spend this month (especially the first ten days) how He will be pleased with us. Ameen."
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,المملكة المتحدة,York,North Yorkshire,بعد غروب الشمس,after_sunset,True,True,True,,,True,True,False,False,صافية,صافية,"2 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع المهندس قمر الدين من مدينة York في محافظة North Yorkshire ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا وقال عضو المشروع المهندس قمر الدين ""The there of us easily sighted the Hilal of Dhul Hijjah 1444 from the grounds of Beetle Bank Farm (where we have the York Astronomical Society observatory) soon after sunset with binoculars and a few minutes later with the naked eye, Alhmadulillah. We saw Venus start at 9:47 pm BST (sunset at 9:40 pm BST) and the moon at 9:59 pm BST (after praying Maghrib) and continued to see it until it went behind the treelines (at 4° altitude). Many other places throughout the UK also saw the moon as expected today, but it was not possible to see it yesterday (18/6/2023).""","The there of us easily sighted the Hilal of Dhul Hijjah 1444 from the grounds of Beetle Bank Farm (where we have the York Astronomical Society observatory) soon after sunset with binoculars and a few minutes later with the naked eye, Alhmadulillah. We saw Venus start at 9:47 pm BST (sunset at 9:40 pm BST) and the moon at 9:59 pm BST (after praying Maghrib) and continued to see it until it went behind the treelines (at 4° altitude). Many other places throughout the UK also saw the moon as expected today, but it was not possible to see it yesterday (18/6/2023)."
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,أندونيسيا,Medan,North Sumatera,بعد غروب الشمس,after_sunset,True,True,,True,True,True,False,True,True,غائمة جزئيا,صافية,"1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد أروينجولي من مدينة Medan في محافظة North Sumatera ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع السيد أروينجولي ""Alhamdulillah lunar crescent was seen from Medan, Indonesia. ""","Alhamdulillah lunar crescent was seen from Medan, Indonesia."
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,بنغلادش,Pabna,Rajshahi,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,غائمة جزئيا,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد أبم حسان من مدينة Pabna في محافظة Rajshahi ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,تونس,المهدية,المهدية,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,غائمة كليا,مغبرة أو ضباب,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد ناصر بربورة من مدينة المهدية في محافظة المهدية ان السماء (نسبة الغيم) كانت غائمة كليا والحالة الجوية كانت مغبرة أو ضباب وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,فلسطين,ديربلوط,سلفيت,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,صافية,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد محمود عبد الجواد من مدينة ديربلوط في محافظة سلفيت ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,ليبيا,طرابلس,طرابلس,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,صافية,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت الرؤية من قبل آخرين : ذكر عضو المشروع السيد سالم صاهيد من مدينة طرابلس في محافظة طرابلس ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,ليبيا,تاجوراء,طرابلس,بعد غروب الشمس,after_sunset,True,True,,,True,True,False,False,True,غائمة جزئيا,صافية,2 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع الدكتور احمد الغرياني من مدينة تاجوراء في محافظة طرابلس ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,ماليزيا,PORT DICKSON,NEGERI SEMBILAN,بعد غروب الشمس,after_sunset,True,True,True,True,True,True,True,True,True,غائمة جزئيا,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد موزامير مازلان من مدينة PORT DICKSON في محافظة NEGERI SEMBILAN ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,ماليزيا,PORT DICKSON,NEGERI SEMBILAN,قبل غروب الشمس,before_sunset,True,,,False,True,False,False,True,True,صافية,صافية جدا,2 . وقت الرصد: قبل غروب الشمس . تم تصوير الهلال : ذكر عضو المشروع السيد موزامير مازلان من مدينة PORT DICKSON في محافظة NEGERI SEMBILAN ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية جدا ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم تتم رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,مصر,القاهرة,القاهرة,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,صافية,صافية,1 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد حسام المسلم من مدينة القاهرة في محافظة القاهرة ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,مصر,طنطا,الغربية,بعد غروب الشمس,after_sunset,True,True,,,,True,False,False,False,صافية,صافية,2 . وقت الرصد: بعد غروب الشمس . تمت رؤية الهلال : ذكر عضو المشروع المهندس أحمد عيسوى من مدينة طنطا في محافظة الغربية ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,first_crescent,الإثنين 19 يونيو 2023,موريشيوس,Curepipe,Plaine Wilhems,بعد غروب الشمس,after_sunset,False,False,,,,True,False,False,False,غائمة جزئيا,مغبرة أو ضباب,1 . وقت الرصد: بعد غروب الشمس . لم تتم رؤية الهلال : ذكر عضو المشروع السيد حمادي عبد الله من مدينة Curepipe في محافظة Plaine Wilhems ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,الإمارات,AKO,Abu Dhabi,بعد شروق الشمس,unknown,True,,,,True,False,False,False,True,صافية,صافية,1 . وقت الرصد: بعد شروق الشمس . تم تصوير الهلال : ذكر عضو المشروع المهندس محمد عودة من مدينة AKO في محافظة Abu Dhabi ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,الإمارات,دبي,دبي,قبل شروق الشمس,unknown,True,False,True,True,True,True,True,True,True,صافية,مغبرة أو ضباب,2 . وقت الرصد: قبل شروق الشمس . تمت رؤية الهلال : ذكر عضو المشروع الدكتور بلال الشمَّاع من مدينة دبي في محافظة دبي ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,البحرين,عيسى,الجنوبية,بعد شروق الشمس,unknown,True,,,,True,False,False,False,True,صافية,صافية,"1 . وقت الرصد: بعد شروق الشمس . تم تصوير الهلال : ذكر عضو المشروع المهندس علي مجيد الحجري من مدينة عيسى في محافظة الجنوبية ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع المهندس علي مجيد الحجري ""هلال شهر ذو القعدة المتناقص لهذا العام ١٤٤٤ هجري في تمام الساعة (08:29) صباح هذا اليوم السبت والموافق ١٧ يونيو ٢٠٢٣""",هلال شهر ذو القعدة المتناقص لهذا العام ١٤٤٤ هجري في تمام الساعة (08:29) صباح هذا اليوم السبت والموافق ١٧ يونيو ٢٠٢٣
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,الجزائر,كوينين,الوادي,قبل شروق الشمس,unknown,True,True,True,,,True,True,False,False,صافية,مغبرة أو ضباب,"1 . وقت الرصد: قبل شروق الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد عبد اللطيف فارح من مدينة كوينين في محافظة الوادي ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت مغبرة أو ضباب وتمت رؤية الهلال بالعين المجردة وتمت رؤية الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا وقال عضو المشروع السيد عبد اللطيف فارح ""تمت و الحمد لله رؤية الهلال بالمنظار أولا ثم بالعين المجردة. """,تمت و الحمد لله رؤية الهلال بالمنظار أولا ثم بالعين المجردة.
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,المغرب,طنجة,طنجة,قبل شروق الشمس,unknown,True,True,,,True,True,False,False,True,صافية,صافية جدا,"1 . وقت الرصد: قبل شروق الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد حاتم الحراق من مدينة طنجة في محافظة طنجة ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية جدا وتمت رؤية الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار ولم يتم تحري الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع السيد حاتم الحراق "" بعدستي بعد فجر اليوم الجمعة 27 ذو القعدة 1444 هـ الموافق لـ 16 يونيو 2023 صور لهلال آخر شهر ذو القعدة 1444هـ حيث تم رؤية الهلال بسهولة غدا بحول الله سيكون من الصعب رصد الهلال بالنسبة لنا لقربه من الشمس """,بعدستي بعد فجر اليوم الجمعة 27 ذو القعدة 1444 هـ الموافق لـ 16 يونيو 2023 صور لهلال آخر شهر ذو القعدة 1444هـ حيث تم رؤية الهلال بسهولة غدا بحول الله سيكون من الصعب رصد الهلال بالنسبة لنا لقربه من الشمس
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,الولايات المتحدة,Tucson,Arizona,قبل شروق الشمس,unknown,True,,,True,,False,False,True,False,صافية,صافية,"1 . وقت الرصد: قبل شروق الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد جيم ستام من مدينة Tucson في محافظة Arizona ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم يتم تحري الهلال بالعين المجردة ولم يتم تحري الهلال بالمنظار وتمت رؤية الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا وقال عضو المشروع السيد جيم ستام ""Old Moon Crescent Observation Report ====================================== Observed: Saturday; June 17, 2023 at 05:15 (Local Time) Location (WGS 84): Oro Valley, Arizona (USA) Longitude = 110.9700 W Latitude = 32.4200 N Elevation = 838 meters Time Zone = -7.0 hours Surface conditions at Oro Valley: Temperature = 74.0 °F Dew Point = 17.0 °F Barometric Pressure = 27.26 inches No sign of clouds or haze at time of observation. Topocentric and local time values from “Accurate Times”: Sunrise (at sea level) = 05:11 Moonrise (at sea level) = 04:29 Time from new moon at 05:15 = -17 hr. 12 min. Moon lag time = 42 min. Relative Altitude = 7.5 degrees Elongation from sun = 7.8 degrees Crescent width = 09 arc sec Illumination = 0.47 percent Crescent observed through 8” SC F/10 telescope with 40mm eyepiece: A few minutes after the observation time, the first of several short threshold images of the crescent were reported by me and I immediately asked Brad to confirm. He never saw an image of the crescent. He had to guess at the focus and he only tapped the scope (for movement) on the last try. My first images were at a focus number 20 less that the last visuals. I could see something without tapping at first, but tapping was necessary during the last couple of viewings. The image came and went , and the longest time that it lasted was near the end, for about 3 seconds. Brad said that he was not “persuaded”. And that he didn’t think that I saw the crescent because the focus readings were not consistent. The scope was pre-set on location, and all of my sightings were in the same spot of the FOV, just slightly to the upper-left of center. This report was submitted late because I did not want to report an observation that I was not positive about. However, I did see something and felt that this observation could be used as a limit to a telescopic viewing at these criteria. Observer(s): Jim Stamm and Bradley Schaefer E-mail Address: [email protected] ""","Old Moon Crescent Observation Report ====================================== Observed: Saturday; June 17, 2023 at 05:15 (Local Time) Location (WGS 84): Oro Valley, Arizona (USA) Longitude = 110.9700 W Latitude = 32.4200 N Elevation = 838 meters Time Zone = -7.0 hours Surface conditions at Oro Valley: Temperature = 74.0 °F Dew Point = 17.0 °F Barometric Pressure = 27.26 inches No sign of clouds or haze at time of observation. Topocentric and local time values from “Accurate Times”: Sunrise (at sea level) = 05:11 Moonrise (at sea level) = 04:29 Time from new moon at 05:15 = -17 hr. 12 min. Moon lag time = 42 min. Relative Altitude = 7.5 degrees Elongation from sun = 7.8 degrees Crescent width = 09 arc sec Illumination = 0.47 percent Crescent observed through 8” SC F/10 telescope with 40mm eyepiece: A few minutes after the observation time, the first of several short threshold images of the crescent were reported by me and I immediately asked Brad to confirm. He never saw an image of the crescent. He had to guess at the focus and he only tapped the scope (for movement) on the last try. My first images were at a focus number 20 less that the last visuals. I could see something without tapping at first, but tapping was necessary during the last couple of viewings. The image came and went , and the longest time that it lasted was near the end, for about 3 seconds. Brad said that he was not “persuaded”. And that he didn’t think that I saw the crescent because the focus readings were not consistent. The scope was pre-set on location, and all of my sightings were in the same spot of the FOV, just slightly to the upper-left of center. This report was submitted late because I did not want to report an observation that I was not positive about. However, I did see something and felt that this observation could be used as a limit to a telescopic viewing at these criteria. Observer(s): Jim Stamm and Bradley Schaefer E-mail Address: [email protected]"
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,اليمن,جعيمة,حضرموت,قبل شروق الشمس,unknown,False,False,False,,,True,True,False,False,غائمة جزئيا,مغبرة أو ضباب,1 . وقت الرصد: قبل شروق الشمس . لم تتم رؤية الهلال : ذكر عضو المشروع السيد عبدالله غيثان من مدينة جعيمة في محافظة حضرموت ان السماء (نسبة الغيم) كانت غائمة جزئيا والحالة الجوية كانت مغبرة أو ضباب ولم تتم رؤية الهلال بالعين المجردة ولم تتم رؤية الهلال بالمنظار ولم يتم تحري الهلال بالمرقب ولم يتم تحري الهلال باستخدام الكاميرا,
https://astronomycenter.net/icop/hej44.html,,,last_crescent,السبت 17 يونيو 2023,أندونيسيا,Surakarta,Central Java,قبل شروق الشمس,unknown,True,False,False,True,True,True,True,True,True,صافية,صافية,"1 . وقت الرصد: قبل شروق الشمس . تمت رؤية الهلال : ذكر عضو المشروع السيد سوجنج رياضي من مدينة Surakarta في محافظة Central Java ان السماء (نسبة الغيم) كانت صافية والحالة الجوية كانت صافية ولم تتم رؤية الهلال بالعين المجردة ولم تتم رؤية الهلال بالمنظار وتمت رؤية الهلال بالمرقب وتمت رؤية الهلال باستخدام الكاميرا وقال عضو المشروع السيد سوجنج رياضي ""The old crescent of Thulkeadah 1444 AH was captured on Saturday, June 17, 2023 from Rowasiya Observatory at Bendo Ketitang Juwiring Klaten Central Java Indonesia. The sky was clear.""","The old crescent of Thulkeadah 1444 AH was captured on Saturday, June 17, 2023 from Rowasiya Observatory at Bendo Ketitang Juwiring Klaten Central Java Indonesia. The sky was clear."
